dataset,split,K,epsilon_level,epsilon,n_test,eta_u_trim,eta_o_trim,eta_trim,n_pairs,n_pairs_kept,frac_kept,n_pairs_eta,frac_eta,ratio,LK_eta_trim,c_coeff,additive_bound,eta_path_raw,eta_u_path_raw,eta_o_path_raw,LK_raw,eta_u_cert,eta_o_cert,eta_cert,n_infeasible,frac_infeasible,eps_min_feasible,eps_min_feas_K,eps_cert,eta_u_certbest,eta_o_certbest,eta_certbest,LK_certbest,bound_certbest
breast_cancer,12,1,2,0.017543859649122806,114,1.596491228070177,1.8478021978021977,2.950000000000003,30,24,0.8,14,0.4666666666666667,1.0,0.3389830508474573,1.0823669342848647,0.31999415726351227,2.950000000000003,1.596491228070177,1.8478021978021977,0.3389830508474573,inf,inf,inf,3,0.1,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,1.0,0.7354725274725276
breast_cancer,12,2,1,0.008771929824561403,114,3.5477582846003823,4.0087912087911945,14.222222222222141,59,41,0.6949152542372882,25,0.423728813559322,1.0,0.06907653808593794,0.4901337205318004,0.060477700883625654,31.999999999999897,7.98245614035088,4.0087912087911945,0.031005859375,inf,inf,inf,10,0.1694915254237288,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.75,0.35320879120879123
breast_cancer,12,2,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,59,31,0.5254237288135594,20,0.3389830508474576,1.0,0.14672507900028753,1.0410902291638313,0.11019559727524081,31.999999999999897,7.98245614035088,4.0087912087911945,0.031005859375,inf,inf,inf,4,0.06779661016949153,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.75,0.35320879120879123
breast_cancer,12,3,1,0.008771929824561403,114,3.5477582846003823,4.0087912087911945,14.222222222222141,87,63,0.7241379310344828,25,0.28735632183908044,0.9339622641509434,0.06867742538452182,0.48730180974592374,0.05585369354910277,31.999999999999897,7.98245614035088,4.0087912087911945,0.03092560944733813,inf,inf,inf,16,0.1839080459770115,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.7037037037037036,0.14525681725681727
breast_cancer,12,3,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,87,36,0.41379310344827586,20,0.22988505747126436,0.9339622641509434,0.14491744530842998,1.0282641343522105,0.09079828034252416,31.999999999999897,7.98245614035088,4.0087912087911945,0.03092560944733813,inf,inf,inf,8,0.09195402298850575,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.7037037037037036,0.14525681725681727
breast_cancer,12,4,1,0.008771929824561403,114,3.5477582846003823,4.0087912087911945,14.222222222222141,114,73,0.6403508771929824,25,0.21929824561403508,0.9259259259259259,0.06848018754681151,0.48590230540037693,0.05143098384855267,64.0,15.96491228070181,4.0087912087911945,0.015533685451373458,inf,inf,inf,21,0.18421052631578946,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.68359375,-0.03972355769230761
breast_cancer,12,4,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,114,36,0.3157894736842105,20,0.17543859649122806,0.9259259259259259,0.1440361629560888,1.0220109808190294,0.07231609412668322,64.0,15.96491228070181,4.0087912087911945,0.015533685451373458,inf,inf,inf,8,0.07017543859649122,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.68359375,-0.03972355769230761
breast_cancer,12,5,1,0.008771929824561403,114,3.5477582846003823,4.0087912087911945,14.222222222222141,140,88,0.6285714285714286,25,0.17857142857142858,0.9082568807339451,0.06836257509746635,0.4850677843173041,0.04708767227653196,64.0,15.96491228070181,4.0087912087911945,0.01552764844924237,inf,inf,inf,29,0.20714285714285716,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.6723199999999999,-0.21691555164835147
breast_cancer,12,5,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,140,37,0.2642857142857143,20,0.14285714285714285,0.9082568807339451,0.14351436028568987,1.0183085213253606,0.05418905139750034,64.0,15.96491228070181,4.0087912087911945,0.01552764844924237,inf,inf,inf,9,0.06428571428571428,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.6723199999999999,-0.21691555164835147
breast_cancer,12,6,1,0.008771929824561403,114,3.5477582846003823,4.0087912087911945,14.222222222222141,165,97,0.5878787878787879,25,0.15151515151515152,0.926605504587156,0.06828446841896318,0.4845135770858196,0.042783753835499,64.0,15.96491228070181,4.0087912087911945,0.015523627263142603,inf,inf,inf,37,0.22424242424242424,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.6651020233196159,-0.39052451989026055
breast_cancer,12,6,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,165,39,0.23636363636363636,20,0.12121212121212122,0.926605504587156,0.1431693403764679,1.015860426842772,0.03623666386670242,64.0,15.96491228070181,4.0087912087911945,0.015523627263142603,inf,inf,inf,11,0.06666666666666667,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.6651020233196159,-0.39052451989026055
breast_cancer,12,7,1,0.008771929824561403,114,3.9912280701754526,4.0087912087911945,16.0,189,102,0.5396825396825397,27,0.14285714285714285,0.963302752293578,0.06085058392254317,0.48573711727644275,0.03102462058100721,64.0,15.96491228070181,4.0087912087911945,0.0155207566906852,inf,inf,inf,42,0.2222222222222222,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.660083322910886,-0.5621878885591791
breast_cancer,12,7,2,0.017543859649122806,114,3.5477582846003823,1.8478021978021977,6.555555555555541,189,40,0.21164021164021163,21,0.1111111111111111,0.963302752293578,0.14292427608964375,1.014121569135092,0.01838303075726405,64.0,15.96491228070181,4.0087912087911945,0.0155207566906852,inf,inf,inf,11,0.0582010582010582,0.12967032967032965,0.12967032967032965,0.13226373626373625,1.0,1.0,1.0,0.660083322910886,-0.5621878885591791
breast_cancer,13,1,1,0.008771929824561403,114,1.419103313840156,2.5054945054945055,3.555555555555556,30,26,0.8666666666666667,15,0.5,0.9528301886792453,0.28125,0.7982456140350878,0.2742478454909203,3.555555555555556,1.419103313840156,2.5054945054945055,0.28125,inf,inf,inf,4,0.13333333333333333,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,1.0,0.8124809698765953
breast_cancer,13,1,2,0.017543859649122806,114,1.419103313840156,2.5054945054945055,3.555555555555556,30,23,0.7666666666666667,15,0.5,0.9528301886792453,0.28125,0.7982456140350878,0.2672456909818406,3.555555555555556,1.419103313840156,2.5054945054945055,0.28125,inf,inf,inf,4,0.13333333333333333,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,1.0,0.8124809698765953
breast_cancer,13,2,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,59,45,0.7627118644067796,31,0.5254237288135594,0.9906542056074766,0.03603305785123967,0.3595403798753096,0.02972533188851494,27.499999999999996,4.989035087719319,5.512087912087888,0.03603305785123967,inf,inf,inf,7,0.11864406779661017,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,0.75,0.468721454814893
breast_cancer,13,2,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,59,33,0.559322033898305,24,0.4067796610169492,0.9906542056074766,0.24888888888888827,0.7450292397660818,0.22274751205499066,27.499999999999996,4.989035087719319,5.512087912087888,0.03603305785123967,inf,inf,inf,6,0.1016949152542373,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,0.75,0.468721454814893
breast_cancer,13,3,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,87,52,0.5977011494252874,32,0.367816091954023,0.9816513761467891,0.03592464590811684,0.3584586378989743,0.02649152385814383,27.499999999999996,4.989035087719319,5.512087912087888,0.03592464590811684,inf,inf,inf,11,0.12643678160919541,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,0.7037037037037036,0.30783019566540487
breast_cancer,13,3,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,87,33,0.3793103448275862,24,0.27586206896551724,0.9816513761467891,0.2436652949245537,0.7293928236228434,0.20527619894440405,27.499999999999996,4.989035087719319,5.512087912087888,0.03592464590811684,inf,inf,inf,6,0.06896551724137931,0.04395604395604402,0.04395604395604402,0.09375951506170234,1.0,1.0,1.0,0.7037037037037036,0.30783019566540487
breast_cancer,13,4,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,114,60,0.5263157894736842,32,0.2807017543859649,0.9636363636363636,0.035870767024110184,0.35792103061338165,0.023312134371009076,27.499999999999996,4.989035087719319,5.512087912087888,0.035870767024110184,inf,inf,inf,11,0.09649122807017543,0.04395604395604402,0.04395604395604402,0.08767754692808298,1.0532811264747455,1.0,1.0532811264747455,0.6617069749952039,0.17284259759993983
breast_cancer,13,4,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,114,33,0.2894736842105263,24,0.21052631578947367,0.9636363636363636,0.24116543209876506,0.7219096816114366,0.19050510356462916,27.499999999999996,4.989035087719319,5.512087912087888,0.035870767024110184,inf,inf,inf,6,0.05263157894736842,0.04395604395604402,0.04395604395604402,0.08767754692808298,1.0532811264747455,1.0,1.0532811264747455,0.6617069749952039,0.17284259759993983
breast_cancer,13,5,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,140,65,0.4642857142857143,32,0.22857142857142856,0.9454545454545454,0.035838543507813236,0.3575995021064713,0.020154354818932917,43.99999999999982,7.98245614035088,5.512087912087888,0.022521598168049106,inf,inf,inf,14,0.1,0.04395604395604402,0.04395604395604402,0.08767754692808298,1.0532811264747455,1.0,1.0532811264747455,0.6510692955044826,0.04981262560486605
breast_cancer,13,5,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,140,34,0.24285714285714285,24,0.17142857142857143,0.9454545454545454,0.23969923645102842,0.717520740692225,0.17675882060083326,43.99999999999982,7.98245614035088,5.512087912087888,0.022521598168049106,inf,inf,inf,6,0.04285714285714286,0.04395604395604402,0.04395604395604402,0.08767754692808298,1.0532811264747455,1.0,1.0532811264747455,0.6510692955044826,0.04981262560486605
breast_cancer,13,6,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,165,66,0.4,32,0.19393939393939394,0.954954954954955,0.03581710422374118,0.35738557942548915,0.017007336885557542,44.0000000000001,7.98245614035093,5.512087912087888,0.022513136229930786,inf,inf,inf,15,0.09090909090909091,0.04395604395604402,0.04395604395604402,0.044835164835164906,2.169145690312735,1.483252747252746,3.217391304347818,0.2732337445689147,-0.04564316556872025
breast_cancer,13,6,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,165,34,0.20606060606060606,24,0.14545454545454545,0.954954954954955,0.2387353720619967,0.7146354887382155,0.16351058377376348,44.0000000000001,7.98245614035093,5.512087912087888,0.022513136229930786,inf,inf,inf,6,0.03636363636363636,0.04395604395604402,0.04395604395604402,0.044835164835164906,2.169145690312735,1.483252747252746,3.217391304347818,0.2732337445689147,-0.04564316556872025
breast_cancer,13,7,1,0.008771929824561403,114,4.989035087719319,5.512087912087888,27.499999999999996,189,78,0.4126984126984127,32,0.1693121693121693,0.963302752293578,0.03580181147878203,0.35723298734311165,0.013866452606836579,44.0000000000001,7.98245614035093,5.512087912087888,0.022507097193164682,inf,inf,inf,15,0.07936507936507936,0.04395604395604402,0.04395604395604402,0.044835164835164906,2.169145690312735,1.483252747252746,3.217391304347818,0.27234071673688964,-0.0984664376302713
breast_cancer,13,7,2,0.017543859649122806,114,1.4967105263157932,2.5054945054945055,3.7500000000000093,189,35,0.18518518518518517,24,0.12698412698412698,0.963302752293578,0.23805342188506318,0.7125941247217369,0.15054186270870953,44.0000000000001,7.98245614035093,5.512087912087888,0.022507097193164682,inf,inf,inf,6,0.031746031746031744,0.04395604395604402,0.04395604395604402,0.044835164835164906,2.169145690312735,1.483252747252746,3.217391304347818,0.27234071673688964,-0.0984664376302713
breast_cancer,14,1,1,0.008771929824561403,114,2.310710987996309,1.1982799808886757,2.76887871853547,30,26,0.8666666666666667,15,0.5,0.980952380952381,0.3611570247933883,1.6690590111642756,0.3465161562744034,7.9710144927535165,6.6520467836256465,1.1982799808886757,0.12545454545454715,inf,inf,inf,3,0.1,0.05714285714285716,0.05714285714285716,0.11398081100650774,1.0,1.0,1.0,1.0,0.7720383779869845
breast_cancer,14,1,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,30,22,0.7333333333333333,15,0.5,0.980952380952381,0.3611570247933883,1.6690590111642756,0.3318752877554185,7.9710144927535165,6.6520467836256465,1.1982799808886757,0.12545454545454715,inf,inf,inf,3,0.1,0.05714285714285716,0.05714285714285716,0.11398081100650774,1.0,1.0,1.0,1.0,0.7720383779869845
breast_cancer,14,2,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,59,46,0.7796610169491526,22,0.3728813559322034,1.0,0.2442858987603299,1.5600011780484282,0.21691745704018206,9.565217391304374,7.982456140350905,1.1982799808886757,0.10181301652892538,inf,inf,inf,7,0.11864406779661017,0.05714285714285716,0.05714285714285716,0.1065871330429489,1.0151435287398574,1.0,1.0151435287398574,0.7424855544874261,0.421134128661036
breast_cancer,14,2,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,59,35,0.5932203389830508,19,0.3220338983050847,1.0,0.32854842565398523,1.5183609144951042,0.2752726040927535,9.565217391304374,7.982456140350905,1.1982799808886757,0.10181301652892538,inf,inf,inf,4,0.06779661016949153,0.05714285714285716,0.05714285714285716,0.1065871330429489,1.0151435287398574,1.0,1.0151435287398574,0.7424855544874261,0.421134128661036
breast_cancer,14,3,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,87,56,0.6436781609195402,23,0.26436781609195403,0.963963963963964,0.23925457875935585,1.5278713450597514,0.19904743809988873,9.565217391304374,7.982456140350905,1.1982799808886757,0.10094452444555735,inf,inf,inf,10,0.11494252873563218,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.6067612355447557,0.28325683658965206
breast_cancer,14,3,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,87,35,0.40229885057471265,19,0.21839080459770116,0.963963963963964,0.3194236073701645,1.4761912787513158,0.2417293295411479,9.565217391304374,7.982456140350905,1.1982799808886757,0.10094452444555735,inf,inf,inf,5,0.05747126436781609,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.6067612355447557,0.28325683658965206
breast_cancer,14,4,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,114,74,0.6491228070175439,23,0.20175438596491227,0.9380530973451328,0.2368446767887903,1.5124817956336836,0.1837751400998891,9.565217391304374,7.982456140350905,1.1982799808886757,0.10051774687567994,inf,inf,inf,23,0.20175438596491227,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5914773315220885,0.17100327479733174
breast_cancer,14,4,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,114,38,0.3333333333333333,19,0.16666666666666666,0.9380530973451328,0.31512187470013575,1.4563111568551996,0.2129246005348586,9.565217391304374,7.982456140350905,1.1982799808886757,0.10051774687567994,inf,inf,inf,10,0.08771929824561403,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5914773315220885,0.17100327479733174
breast_cancer,14,5,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,140,91,0.65,23,0.16428571428571428,0.9464285714285715,0.2354306352626041,1.5034517760629509,0.16948976789142206,9.565217391304374,7.982456140350905,1.1982799808886757,0.10026401451145461,inf,inf,inf,31,0.22142857142857142,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5828356437981603,0.06492216154992762
breast_cancer,14,5,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,140,43,0.30714285714285716,19,0.1357142857142857,0.9464285714285715,0.31261771121507886,1.4447383606938795,0.18588627606649294,9.565217391304374,7.982456140350905,1.1982799808886757,0.10026401451145461,inf,inf,inf,16,0.11428571428571428,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5828356437981603,0.06492216154992762
breast_cancer,14,6,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,165,108,0.6545454545454545,23,0.1393939393939394,0.9203539823008849,0.23450081349719143,1.4975139668943505,0.1556842889238046,9.565217391304374,7.982456140350905,1.1982799808886757,0.10009581963226732,inf,inf,inf,44,0.26666666666666666,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5772760160202052,-0.038291754805319676
breast_cancer,14,6,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,165,46,0.2787878787878788,19,0.11515151515151516,0.9203539823008849,0.3109789287156499,1.4371648552371463,0.15969841763805556,9.565217391304374,7.982456140350905,1.1982799808886757,0.10009581963226732,inf,inf,inf,25,0.15151515151515152,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5772760160202052,-0.038291754805319676
breast_cancer,14,7,1,0.008771929824561403,114,3.192982456140362,1.1982799808886757,3.82608695652175,189,119,0.6296296296296297,23,0.12169312169312169,0.9380530973451328,0.2338428332404867,1.4933121280620607,0.14214822888579876,9.565217391304374,7.982456140350905,1.1982799808886757,0.09997614676446187,inf,inf,inf,54,0.2857142857142857,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5733982701064783,-0.13994000479889504
breast_cancer,14,7,2,0.017543859649122806,114,2.310710987996309,1.1982799808886757,2.76887871853547,189,50,0.26455026455026454,19,0.10052910052910052,0.9380530973451328,0.30982297774747547,1.431822718029655,0.13398510009471085,9.565217391304374,7.982456140350905,1.1982799808886757,0.09997614676446187,inf,inf,inf,30,0.15873015873015872,0.05714285714285716,0.05714285714285716,0.07127594909438759,1.2467176391334638,1.0,1.2467176391334638,0.5733982701064783,-0.13994000479889504
breast_cancer,15,1,1,0.008771929824561403,114,1.3304093567251465,2.17142857142857,2.8888888888888875,30,26,0.8666666666666667,15,0.5,0.9714285714285714,0.34615384615384626,0.9210526315789478,0.33807443710490814,8.666666666666718,3.991228070175465,2.17142857142857,0.11538461538461475,inf,inf,inf,2,0.06666666666666667,0.04395604395604402,0.04395604395604402,0.13111433068295464,1.0064366974130785,1.0,1.0064366974130785,0.9936044686867805,0.7313758073208713
breast_cancer,15,1,2,0.017543859649122806,114,1.3304093567251465,2.17142857142857,2.8888888888888875,30,23,0.7666666666666667,15,0.5,0.9714285714285714,0.34615384615384626,0.9210526315789478,0.32999502805597,8.666666666666718,3.991228070175465,2.17142857142857,0.11538461538461475,inf,inf,inf,2,0.06666666666666667,0.04395604395604402,0.04395604395604402,0.13111433068295464,1.0064366974130785,1.0,1.0064366974130785,0.9936044686867805,0.7313758073208713
breast_cancer,15,2,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,59,43,0.7288135593220338,25,0.423728813559322,0.9090909090909091,0.07420026834263138,0.4606780792812508,0.06611819677629364,17.0,3.991228070175465,4.259340659340631,0.057958477508650574,inf,inf,inf,9,0.15254237288135594,0.05934065934065924,0.05934065934065924,0.135355554677549,1.0,1.0,1.0,0.75,0.343933335967353
breast_cancer,15,2,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,59,28,0.4745762711864407,19,0.3220338983050847,0.9090909090909091,0.14284959545948528,0.8868927125506082,0.11173055291384991,17.0,3.991228070175465,4.259340659340631,0.057958477508650574,inf,inf,inf,8,0.13559322033898305,0.05934065934065924,0.05934065934065924,0.135355554677549,1.0,1.0,1.0,0.75,0.343933335967353
breast_cancer,15,3,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,87,56,0.6436781609195402,25,0.28735632183908044,0.9380530973451328,0.07373962931687794,0.45781816642155354,0.061691782832100216,17.0,3.991228070175465,4.259340659340631,0.05767766545295561,inf,inf,inf,19,0.21839080459770116,0.05934065934065924,0.05934065934065924,0.135355554677549,1.0,1.0,1.0,0.7037037037037036,0.1322024728429412
breast_cancer,15,3,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,87,33,0.3793103448275862,19,0.21839080459770116,0.9380530973451328,0.14113650206815231,0.8762568403256658,0.09501772099838043,17.0,3.991228070175465,4.259340659340631,0.05767766545295561,inf,inf,inf,14,0.16091954022988506,0.05934065934065924,0.05934065934065924,0.135355554677549,1.0,1.0,1.0,0.7037037037037036,0.1322024728429412
breast_cancer,15,4,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,114,69,0.6052631578947368,25,0.21929824561403508,0.9292035398230089,0.07351218616821331,0.4564060681203901,0.0574979381639891,17.0,3.991228070175465,4.259340659340631,0.0575386261389349,inf,inf,inf,23,0.20175438596491227,0.05934065934065924,0.05934065934065924,0.12657534533329778,1.0617288791280486,1.0,1.0617288791280486,0.6583436730474351,-0.049447927448515554
breast_cancer,15,4,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,114,35,0.30701754385964913,19,0.16666666666666666,0.9292035398230089,0.1403007366307445,0.8710679262552098,0.07917316285844908,17.0,3.991228070175465,4.259340659340631,0.0575386261389349,inf,inf,inf,14,0.12280701754385964,0.05934065934065924,0.05934065934065924,0.12657534533329778,1.0617288791280486,1.0,1.0617288791280486,0.6583436730474351,-0.049447927448515554
breast_cancer,15,5,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,140,84,0.6,25,0.17857142857142858,0.9292035398230089,0.0733766251485567,0.45556442709191775,0.053395729223472584,17.0,3.991228070175465,4.259340659340631,0.05745563413780386,inf,inf,inf,31,0.22142857142857142,0.05934065934065924,0.05934065934065924,0.12657534533329778,1.0617288791280486,1.0,1.0617288791280486,0.647803458737239,-0.22277118494397688
breast_cancer,15,5,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,140,37,0.2642857142857143,19,0.1357142857142857,0.9292035398230089,0.1398057081841131,0.8679945040280732,0.0636658394097207,17.0,3.991228070175465,4.259340659340631,0.05745563413780386,inf,inf,inf,19,0.1357142857142857,0.05934065934065924,0.05934065934065924,0.12657534533329778,1.0617288791280486,1.0,1.0617288791280486,0.647803458737239,-0.22277118494397688
breast_cancer,15,6,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,165,96,0.5818181818181818,25,0.15151515151515152,0.9734513274336284,0.07328662463331503,0.45500565196317566,0.04933895874051632,17.0,3.991228070175465,4.259340659340631,0.05740048465233505,inf,inf,inf,36,0.21818181818181817,0.05934065934065924,0.05934065934065924,0.060527472527472426,5.293405928614697,1.4157971259509727,7.494388900224528,0.12623099304474472,-0.35909659992639886
breast_cancer,15,6,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,165,38,0.23030303030303031,19,0.11515151515151516,0.9734513274336284,0.13947831997788163,0.8659618891414315,0.048324436910362534,17.0,3.991228070175465,4.259340659340631,0.05740048465233505,inf,inf,inf,21,0.12727272727272726,0.05934065934065924,0.05934065934065924,0.060527472527472426,5.293405928614697,1.4157971259509727,7.494388900224528,0.12623099304474472,-0.35909659992639886
breast_cancer,15,7,1,0.008771929824561403,114,3.1042884990253508,4.259340659340631,13.222222222222175,189,115,0.6084656084656085,25,0.13227513227513227,0.9646017699115045,0.07322252038961807,0.45460765583028123,0.04530801520705695,17.0,3.991228070175465,4.259340659340631,0.057361179189114986,inf,inf,inf,36,0.19047619047619047,0.05934065934065924,0.05934065934065924,0.060527472527472426,5.293405928614697,1.4157971259509727,7.494388900224528,0.12604054993096836,-0.43932073295079205
breast_cancer,15,7,2,0.017543859649122806,114,3.1042884990253508,2.17142857142857,6.740740740740757,189,46,0.24338624338624337,19,0.10052910052910052,0.9646017699115045,0.13924574478664387,0.8645179281587955,0.033076876416265485,17.0,3.991228070175465,4.259340659340631,0.057361179189114986,inf,inf,inf,21,0.1111111111111111,0.05934065934065924,0.05934065934065924,0.060527472527472426,5.293405928614697,1.4157971259509727,7.494388900224528,0.12604054993096836,-0.43932073295079205
breast_cancer,16,1,1,0.008771929824561403,114,1.6118421052631575,2.655824175824175,4.280769230769229,30,27,0.9,15,0.5,0.8942307692307693,0.23360287511230915,0.7530619000331017,0.2269970689716679,21.20000000000007,7.982456140350905,2.655824175824175,0.047169811320754595,inf,inf,inf,3,0.1,0.04835164835164829,0.04835164835164829,0.07375190248615018,1.0,1.0,1.0,1.0,0.8524961950276997
breast_cancer,16,1,2,0.017543859649122806,114,1.6118421052631575,2.655824175824175,4.280769230769229,30,22,0.7333333333333333,15,0.5,0.8942307692307693,0.23360287511230915,0.7530619000331017,0.22039126283102667,21.20000000000007,7.982456140350905,2.655824175824175,0.047169811320754595,inf,inf,inf,2,0.06666666666666667,0.04835164835164829,0.04835164835164829,0.07375190248615018,1.0,1.0,1.0,1.0,0.8524961950276997
breast_cancer,16,2,1,0.008771929824561403,114,9.578947368421087,2.655824175824175,25.440000000000083,59,46,0.7796610169491526,25,0.423728813559322,0.963302752293578,0.038921892923539314,0.7456615275878085,0.025840111737788288,42.40000000000014,15.96491228070181,2.655824175824175,0.023445843716624948,inf,inf,inf,12,0.2033898305084746,0.04835164835164829,0.04835164835164829,0.10313546656787229,1.0,1.0,1.0,0.75,0.44059360029638317
breast_cancer,16,2,2,0.017543859649122806,114,3.991228070175454,2.655824175824175,10.600000000000039,59,30,0.5084745762711864,18,0.3050847457627119,0.963302752293578,0.09211463154147359,0.7353010061643973,0.06631459623745965,42.40000000000014,15.96491228070181,2.655824175824175,0.023445843716624948,inf,inf,inf,7,0.11864406779661017,0.04835164835164829,0.04835164835164829,0.10313546656787229,1.0,1.0,1.0,0.75,0.44059360029638317
breast_cancer,16,3,1,0.008771929824561403,114,9.578947368421087,3.006593406593399,28.80000000000003,87,54,0.6206896551724138,28,0.3218390804597701,0.9636363636363636,0.03432189510380146,0.6575352535675671,0.0170183357993918,48.00000000000005,15.96491228070181,3.006593406593399,0.020688992305384013,inf,inf,inf,18,0.20689655172413793,0.04835164835164829,0.04835164835164829,0.10313546656787229,1.0,1.0,1.0,0.7037037037037036,0.2682428448615763
breast_cancer,16,3,2,0.017543859649122806,114,3.991228070175454,2.655824175824175,10.600000000000039,87,30,0.3448275862068966,18,0.20689655172413793,0.9636363636363636,0.0914040648519443,0.7296289387304353,0.053002541760868764,48.00000000000005,15.96491228070181,3.006593406593399,0.020688992305384013,inf,inf,inf,7,0.08045977011494253,0.04835164835164829,0.04835164835164829,0.10313546656787229,1.0,1.0,1.0,0.7037037037037036,0.2682428448615763
breast_cancer,16,4,1,0.008771929824561403,114,9.578947368421087,3.006593406593399,28.80000000000003,114,68,0.5964912280701754,29,0.2543859649122807,0.963963963963964,0.034272720666216006,0.6565931748685616,0.011234363653284021,48.00000000000005,15.96491228070181,3.006593406593399,0.020671137321142674,inf,inf,inf,31,0.2719298245614035,0.04835164835164829,0.04835164835164829,0.10313546656787229,1.0,1.0,1.0,0.68359375,0.11957166720694844
