task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,n_steps_nonpos,frac_steps_nonpos
E3,business_facility,3,19,0.462947,1.67507,47.7327,11.11,0.486071,0.020804,1,0.333333
E3,business_facility,4,19,0.576471,1.67507,47.7327,15.22,0.476143,0.020786,1,0.250000
E3,business_facility,5,19,0.481481,1.67507,47.7327,21.82,0.470461,0.020775,2,0.400000
E3,business_facility,6,19,0.603554,1.67507,47.7327,26.98,0.466779,0.020768,2,0.333333
E3,business_facility,7,19,0.607639,1.67507,47.7327,31.43,0.464200,0.020763,3,0.428571
E3,business_coverage,3,20,0.619040,4.93299,7.79527,0.00,0.189327,0.122876,0,0.000000
E3,business_coverage,4,20,0.578395,4.93299,7.79527,0.00,0.187820,0.122243,0,0.000000
E3,business_coverage,5,20,0.621747,4.93299,7.88088,0.00,0.186932,0.120610,0,0.000000
E3,business_coverage,6,20,0.693506,4.93299,9.79337,1.21,0.186346,0.097863,0,0.000000
E3,business_coverage,7,20,0.650742,23.0643,25.2543,3.70,0.042560,0.038932,0,0.000000
E3,business_diversity,3,20,0.626100,2.54685,41.8538,0.00,0.343495,0.023703,0,0.000000
E3,business_diversity,4,20,0.640824,2.54685,54.5349,0.00,0.338519,0.018211,0,0.000000
E3,business_diversity,5,20,0.592281,5.95736,54.5349,0.00,0.156961,0.018203,0,0.000000
E3,business_diversity,6,20,0.560733,8.86239,54.5349,0.61,0.107662,0.018197,0,0.000000
E3,business_diversity,7,20,0.609901,8.86239,54.5349,2.12,0.107524,0.018193,0,0.000000
E3,business_facility,3,20,0.593563,2.69713,42.0211,0.00,0.326830,0.023609,0,0.000000
E3,business_facility,4,20,0.640824,2.69713,42.0211,0.00,0.322326,0.023586,0,0.000000
E3,business_facility,5,20,0.721121,2.69713,42.0211,0.00,0.319706,0.023572,0,0.000000
E3,business_facility,6,20,0.703481,3.55237,42.0211,1.21,0.250478,0.023563,0,0.000000
E3,business_facility,7,20,0.660370,29.9021,42.0211,2.12,0.032967,0.023556,0,0.000000
E3,business_coverage,3,21,0.869207,3.21724,20.1584,6.67,0.279733,0.048791,0,0.000000
E3,business_coverage,4,21,0.757452,3.21724,23.0128,15.52,0.276436,0.042751,1,0.250000
E3,business_coverage,5,21,0.690782,3.21724,23.0128,21.43,0.274509,0.042705,2,0.400000
E3,business_coverage,6,21,0.636905,3.21724,23.0128,27.16,0.273245,0.042675,3,0.500000
E3,business_coverage,7,21,0.623269,3.21724,23.0128,30.77,0.272352,0.042653,4,0.571429
E3,business_diversity,3,21,0.762175,1.415,27.7936,4.44,0.553306,0.035550,1,0.333333
E3,business_diversity,4,21,0.706427,5.11512,27.8127,5.17,0.181628,0.035473,1,0.250000
E3,business_diversity,5,21,0.646114,5.11512,27.8127,11.43,0.180797,0.035441,2,0.400000
E3,business_diversity,6,21,0.699670,5.11512,27.8127,16.05,0.180249,0.035420,2,0.333333
E3,business_diversity,7,21,0.694562,5.11512,27.8127,21.98,0.179861,0.035406,3,0.428571
E3,business_facility,3,21,0.805264,5.44398,30.5197,4.44,0.172672,0.032409,0,0.000000
E3,business_facility,4,21,0.706427,5.44398,30.5197,13.79,0.171419,0.032365,1,0.250000
E3,business_facility,5,21,0.652568,43.5099,34.9186,18.57,0.022773,0.028312,1,0.200000
E3,business_facility,6,21,0.602076,43.5099,34.9186,23.46,0.022764,0.028298,2,0.333333
E3,business_facility,7,21,0.606307,43.5099,34.9186,26.37,0.022758,0.028289,3,0.428571
E3,business_coverage,3,22,0.727334,3.75194,32.7881,6.67,0.243551,0.030190,0,0.000000
E3,business_coverage,4,22,0.608869,3.75194,38.8567,18.97,0.241053,0.025488,1,0.250000
E3,business_coverage,5,22,0.537296,3.75194,38.8567,25.71,0.239589,0.025472,2,0.400000
E3,business_coverage,6,22,0.489092,3.75194,49.6511,29.63,0.238626,0.019972,3,0.500000
E3,business_coverage,7,22,0.574078,3.75194,50.6275,31.87,0.237944,0.019586,3,0.428571
E3,business_diversity,3,22,0.549020,2.34462,22.2635,6.67,0.368746,0.044247,1,0.333333
E3,business_diversity,4,22,0.638448,2.34462,22.2635,6.90,0.363013,0.044166,1,0.250000
E3,business_diversity,5,22,0.733705,2.34462,22.2635,15.71,0.359692,0.044117,1,0.200000
E3,business_diversity,6,22,0.646756,2.34462,22.2635,22.22,0.357525,0.044084,2,0.333333
E3,business_diversity,7,22,0.613813,2.34462,22.2635,26.37,0.356000,0.044061,3,0.428571
E3,business_facility,3,22,0.549020,2.34462,27.7121,6.67,0.368746,0.035653,1,0.333333
E3,business_facility,4,22,0.618049,2.34462,27.7121,6.90,0.363013,0.035600,1,0.250000
E3,business_facility,5,22,0.569767,2.34462,27.7121,11.43,0.359692,0.035568,2,0.400000
E3,business_facility,6,22,0.593407,3.39814,27.7121,14.81,0.260470,0.035547,2,0.333333
E3,business_facility,7,22,0.583570,3.39814,27.7121,19.78,0.259659,0.035532,3,0.428571
E3,business_coverage,3,23,0.622463,9.07434,16.6344,24.24,0.106202,0.058920,1,0.333333
E3,business_coverage,4,23,0.563771,9.07434,16.6344,30.95,0.105730,0.058775,2,0.500000
E3,business_coverage,5,23,0.611013,9.07434,16.6344,34.00,0.105449,0.058688,2,0.400000
E3,business_coverage,6,23,0.604849,9.07434,16.6344,36.84,0.105263,0.058630,3,0.500000
E3,business_coverage,7,23,0.672971,9.07434,16.6344,38.10,0.105131,0.058589,3,0.428571
E3,business_diversity,3,23,0.719907,9.1439,30.78,18.18,0.105424,0.032138,0,0.000000
E3,business_diversity,4,23,0.756917,9.1439,30.78,28.57,0.104959,0.032095,0,0.000000
E3,business_diversity,5,23,0.681279,9.1439,30.78,36.00,0.104682,0.032069,1,0.200000
E3,business_diversity,6,23,0.720568,9.1439,30.78,40.35,0.104499,0.032052,1,0.166667
E3,business_diversity,7,23,0.723422,9.1439,30.78,44.44,0.104368,0.032040,2,0.285714
E3,business_facility,3,23,0.719907,9.1439,21.137,18.18,0.105424,0.046568,0,0.000000
E3,business_facility,4,23,0.674274,9.1439,21.137,28.57,0.104959,0.046478,1,0.250000
E3,business_facility,5,23,0.656561,9.1439,21.137,34.00,0.104682,0.046424,2,0.400000
E3,business_facility,6,23,0.632779,9.1439,21.137,36.84,0.104499,0.046388,3,0.500000
E3,business_facility,7,23,0.655408,9.1439,21.137,38.10,0.104368,0.046362,4,0.571429
E3,business_coverage,3,24,0.556548,4.55956,15.1557,4.76,0.203677,0.064541,1,0.333333
E3,business_coverage,4,24,0.664278,4.55956,15.1557,7.41,0.201932,0.064367,1,0.250000
E3,business_coverage,5,24,0.731210,4.55956,17.3651,12.31,0.200905,0.056275,1,0.200000
E3,business_coverage,6,24,0.647887,4.55956,17.3651,17.33,0.200228,0.056223,2,0.333333
E3,business_coverage,7,24,0.720223,4.55956,17.3651,20.24,0.199748,0.056185,2,0.285714
E3,business_diversity,3,24,0.687502,2.63406,18.1882,0.00,0.333626,0.053979,0,0.000000
E3,business_diversity,4,24,0.724887,2.63406,18.1882,7.41,0.328933,0.053857,0,0.000000
E3,business_diversity,5,24,0.762643,2.63406,18.1882,13.85,0.326204,0.053785,0,0.000000
E3,business_diversity,6,24,0.840841,2.63406,25.2596,20.00,0.324421,0.038942,0,0.000000
E3,business_diversity,7,24,0.930939,2.63406,25.2596,27.38,0.323163,0.038923,0,0.000000
E3,business_facility,3,24,0.721122,2.63406,20.1968,0.00,0.333626,0.048700,0,0.000000
E3,business_facility,4,24,0.727072,2.63406,20.1968,9.26,0.328933,0.048601,0,0.000000
E3,business_facility,5,24,0.622585,2.63406,21.5446,16.92,0.326204,0.045561,1,0.200000
E3,business_facility,6,24,0.715976,2.63406,21.5446,20.00,0.324421,0.045527,1,0.166667
E3,business_facility,7,24,0.812518,2.63406,37.4111,23.81,0.323163,0.026426,1,0.142857
E3,business_coverage,3,25,0.951572,1.31731,12.2268,0.00,0.583235,0.079578,0,0.000000
E3,business_coverage,4,25,0.834337,9.01297,17.1446,1.16,0.106420,0.057064,0,0.000000
E3,business_coverage,5,25,0.877018,9.01297,22.4322,4.76,0.106135,0.043791,0,0.000000
E3,business_coverage,6,25,0.792429,9.01297,22.7086,8.94,0.105947,0.043236,1,0.166667
E3,business_coverage,7,25,0.746814,95.2319,22.7086,12.14,0.010454,0.043214,1,0.142857
E3,business_diversity,3,25,0.590278,4.85144,39.0563,0.00,0.192286,0.025386,0,0.000000
E3,business_diversity,4,25,0.517509,23.4653,50.8642,0.00,0.041940,0.019516,0,0.000000
E3,business_diversity,5,25,0.471064,35.1591,53.5725,0.00,0.028120,0.018527,0,0.000000
E3,business_diversity,6,25,0.581047,35.1591,53.5725,0.00,0.028107,0.018522,0,0.000000
E3,business_diversity,7,25,0.637817,35.1591,53.5725,0.71,0.028098,0.018518,0,0.000000
E3,business_facility,3,25,0.739649,1.91909,25.79,1.52,0.435813,0.038276,0,0.000000
E3,business_facility,4,25,0.629130,1.91909,30.167,3.49,0.427814,0.032739,1,0.250000
E3,business_facility,5,25,0.563937,1.91909,30.167,3.81,0.423212,0.032712,2,0.400000
E3,business_facility,6,25,0.532868,16.1938,30.3267,3.25,0.060185,0.032524,2,0.333333
E3,business_facility,7,25,0.508810,25.2622,34.2992,2.86,0.038920,0.028793,2,0.285714
E3,business_coverage,3,26,0.963289,1.22306,24.2836,9.52,0.615030,0.040617,0,0.000000
E3,business_coverage,4,26,0.994672,1.22306,30.612,24.07,0.599348,0.032269,0,0.000000
E3,business_coverage,5,26,0.865489,1.22306,60.0296,33.85,0.590488,0.016548,1,0.200000
E3,business_coverage,6,26,0.790541,1.22306,60.0296,40.00,0.584790,0.016543,2,0.333333
E3,business_coverage,7,26,0.748719,1.22306,60.0296,44.05,0.580818,0.016540,3,0.428571
E3,business_diversity,3,26,0.376963,22.2301,41.0423,0.00,0.044313,0.024168,0,0.000000
E3,business_diversity,4,26,0.644469,22.2301,41.0423,0.00,0.044231,0.024143,0,0.000000
E3,business_diversity,5,26,0.713736,22.2301,41.0423,4.62,0.044182,0.024129,0,0.000000
E3,business_diversity,6,26,0.776978,22.2301,41.0423,12.00,0.044149,0.024119,0,0.000000
E3,business_diversity,7,26,0.755310,22.2301,41.0423,19.05,0.044126,0.024112,1,0.142857
E3,business_facility,3,26,0.410256,7.55238,32.4715,0.00,0.126651,0.030481,0,0.000000
E3,business_facility,4,26,0.372950,23.3535,41.153,0.00,0.042138,0.024079,0,0.000000
E3,business_facility,5,26,0.355469,23.3535,41.153,0.00,0.042093,0.024065,0,0.000000
E3,business_facility,6,26,0.358333,23.3535,41.153,0.00,0.042063,0.024055,0,0.000000
E3,business_facility,7,26,0.420742,23.3535,41.153,0.00,0.042042,0.024048,0,0.000000
E3,business_coverage,3,27,0.827073,1,24.4709,16.67,0.703704,0.040311,1,0.333333
E3,business_coverage,4,27,0.684431,1,24.4709,25.93,0.683594,0.040243,2,0.500000
E3,business_coverage,5,27,0.589111,1,24.4709,31.25,0.672320,0.040202,3,0.600000
E3,business_coverage,6,27,0.538182,1,24.4709,34.25,0.665102,0.040175,4,0.666667
E3,business_coverage,7,27,0.522548,1,31.6792,35.80,0.660083,0.031143,5,0.714286
E3,business_diversity,3,27,0.543774,13.3056,36.139,2.38,0.073289,0.027416,0,0.000000
E3,business_diversity,4,27,0.682717,13.3056,36.139,5.56,0.073065,0.027385,0,0.000000
E3,business_diversity,5,27,0.604694,13.3056,36.139,13.85,0.072931,0.027366,1,0.200000
E3,business_diversity,6,27,0.547529,13.3056,36.139,18.67,0.072842,0.027354,2,0.333333
E3,business_diversity,7,27,0.620801,13.3056,36.139,21.43,0.072778,0.027345,2,0.285714
E3,business_facility,3,27,0.608555,8.13534,22.652,2.38,0.117953,0.043500,0,0.000000
E3,business_facility,4,27,0.667758,8.13534,23.6597,9.26,0.117370,0.041601,0,0.000000
E3,business_facility,5,27,0.596170,8.13534,23.6597,16.92,0.117023,0.041557,1,0.200000
E3,business_facility,6,27,0.592593,10.0557,23.6597,20.00,0.095415,0.041529,1,0.166667
E3,business_facility,7,27,0.566372,10.0557,23.6597,23.81,0.095306,0.041508,2,0.285714
E3,business_coverage,3,28,0.354545,5.80083,27.5375,0.00,0.162673,0.035876,0,0.000000
E3,business_coverage,4,28,0.309278,5.80083,30.3429,5.88,0.161562,0.032552,1,0.250000
E3,business_coverage,5,28,0.463589,5.80083,30.3429,7.50,0.160905,0.032525,1,0.200000
E3,business_coverage,6,28,0.476103,5.80083,30.3429,11.11,0.160471,0.032507,2,0.333333
E3,business_coverage,7,28,0.631923,5.80083,30.3429,12.24,0.160163,0.032495,2,0.285714
E3,business_diversity,3,28,0.779528,15.2923,28.7154,0.00,0.063977,0.034422,0,0.000000
E3,business_diversity,4,28,0.859060,15.2923,28.7154,14.71,0.063806,0.034372,0,0.000000
E3,business_diversity,5,28,1.000000,15.2923,28.7154,25.00,0.063704,0.034343,0,0.000000
E3,business_diversity,6,28,0.963542,15.2923,28.7154,33.33,0.063636,0.034323,1,0.166667
E3,business_diversity,7,28,0.959276,15.2923,28.7154,38.78,0.063588,0.034309,2,0.285714
E3,business_facility,3,28,0.926471,1.40164,35.3723,14.81,0.557230,0.028005,0,0.000000
E3,business_facility,4,28,0.822695,1.40164,35.3723,29.41,0.544256,0.027972,1,0.250000
E3,business_facility,5,28,0.768634,1.40164,35.3723,37.50,0.536885,0.027953,2,0.400000
E3,business_facility,6,28,0.778947,1.40164,35.3723,42.22,0.532129,0.027940,3,0.500000
E3,business_facility,7,28,0.786530,1.40164,35.3723,44.90,0.528806,0.027930,4,0.571429
E3,business_coverage,3,29,0.659955,1.91342,8.1798,0.00,0.436866,0.117338,0,0.000000
E3,business_coverage,4,29,0.596273,4.98175,12.0563,1.43,0.186122,0.080400,0,0.000000
E3,business_coverage,5,29,0.635234,4.98175,27.7372,4.71,0.185249,0.035536,0,0.000000
E3,business_coverage,6,29,0.565005,4.98175,27.7372,11.11,0.184674,0.035515,1,0.166667
E3,business_coverage,7,29,0.519224,4.98175,27.7372,15.18,0.184266,0.035500,2,0.285714
E3,business_diversity,3,29,0.712216,1.65275,34.2761,0.00,0.491226,0.028892,0,0.000000
E3,business_diversity,4,29,0.596424,1.65275,34.2761,2.86,0.481089,0.028857,1,0.250000
E3,business_diversity,5,29,0.658366,1.65275,34.2761,3.53,0.475291,0.028836,1,0.200000
E3,business_diversity,6,29,0.707466,1.65275,34.2761,6.06,0.471535,0.028823,1,0.166667
E3,business_diversity,7,29,0.657470,1.65275,34.2761,9.82,0.468904,0.028813,2,0.285714
E3,business_facility,3,29,0.536671,18.9431,27.0574,0.00,0.051866,0.036505,0,0.000000
E3,business_facility,4,29,0.629558,18.9431,27.0574,0.00,0.051754,0.036449,0,0.000000
E3,business_facility,5,29,0.560627,18.9431,27.0574,1.18,0.051687,0.036416,1,0.200000
E3,business_facility,6,29,0.519380,27.633,31.4724,1.01,0.035647,0.031356,1,0.166667
E3,business_facility,7,29,0.490212,27.633,35.3272,1.79,0.035632,0.027966,1,0.142857
E3,business_coverage,3,30,0.750470,7.31111,20.6667,0.00,0.130637,0.047611,0,0.000000
E3,business_coverage,4,30,0.804884,7.31111,22.5486,1.72,0.129921,0.043616,0,0.000000
E3,business_coverage,5,30,0.864897,7.31111,22.5486,10.00,0.129497,0.043569,0,0.000000
E3,business_coverage,6,30,0.791367,7.31111,38.3234,17.28,0.129216,0.025812,1,0.166667
E3,business_coverage,7,30,0.810985,7.31111,38.3234,21.98,0.129016,0.025804,1,0.142857
E3,business_diversity,3,30,0.763367,14.4502,28.9439,0.00,0.067619,0.034153,0,0.000000
E3,business_diversity,4,30,0.837289,14.4502,28.9439,0.00,0.067428,0.034105,0,0.000000
E3,business_diversity,5,30,0.869222,14.4502,28.9439,10.00,0.067314,0.034075,0,0.000000
E3,business_diversity,6,30,0.889902,14.4502,28.9439,18.52,0.067238,0.034056,0,0.000000
E3,business_diversity,7,30,0.979903,14.4502,28.9439,25.27,0.067184,0.034042,0,0.000000
E3,business_facility,3,30,0.906582,1.53368,18.9341,0.00,0.520580,0.051891,0,0.000000
E3,business_facility,4,30,0.774777,1.53368,26.875,6.90,0.509218,0.036693,1,0.250000
E3,business_facility,5,30,0.701205,1.53368,26.875,10.00,0.502738,0.036660,2,0.400000
E3,business_facility,6,30,0.792885,1.53368,26.875,12.35,0.498549,0.036637,2,0.333333
E3,business_facility,7,30,0.861633,1.53368,26.875,16.48,0.495618,0.036621,2,0.285714
E3,business_coverage,3,31,0.972222,1.19676,16.7233,2.38,0.624462,0.058613,0,0.000000
E3,business_coverage,4,31,0.827312,1.19676,16.7233,12.96,0.608321,0.058469,1,0.250000
E3,business_coverage,5,31,0.723556,1.19676,16.7233,18.46,0.599210,0.058384,2,0.400000
E3,business_coverage,6,31,0.765545,1.19676,16.7233,22.67,0.593355,0.058327,2,0.333333
E3,business_coverage,7,31,0.732956,1.19676,21.097,27.38,0.589273,0.046448,3,0.428571
E3,business_diversity,3,31,0.729167,1.20268,46.4882,4.76,0.622317,0.021357,1,0.333333
E3,business_diversity,4,31,0.801055,1.20268,46.4882,5.56,0.606281,0.021338,1,0.250000
E3,business_diversity,5,31,0.728814,1.20268,46.4882,12.31,0.597228,0.021327,2,0.400000
E3,business_diversity,6,31,0.684987,1.20268,46.4882,16.00,0.591408,0.021319,3,0.500000
E3,business_diversity,7,31,0.665090,1.20268,46.4882,19.05,0.587351,0.021314,4,0.571429
E3,business_facility,3,31,0.666232,1.24935,33.5934,7.14,0.605853,0.029473,1,0.333333
E3,business_facility,4,31,0.591209,9.5037,35.5499,9.26,0.101143,0.027834,1,0.250000
E3,business_facility,5,31,0.562679,11.4532,41.333,10.77,0.084315,0.023961,1,0.200000
E3,business_facility,6,31,0.531549,119.454,41.333,12.00,0.008342,0.023951,1,0.166667
E3,business_facility,7,31,0.523155,119.454,41.333,13.10,0.008341,0.023944,1,0.142857
E3,business_coverage,3,32,1.000000,1.06205,18.1159,7.14,0.676973,0.054191,0,0.000000
E3,business_coverage,4,32,0.839919,1.06205,18.1159,20.37,0.658218,0.054068,1,0.250000
E3,business_coverage,5,32,0.763005,1.06205,20.2617,27.69,0.647681,0.048389,2,0.400000
E3,business_coverage,6,32,0.695050,1.06205,21.2174,32.00,0.640927,0.046215,3,0.500000
E3,business_coverage,7,32,0.768237,1.28213,21.2174,34.52,0.562608,0.046190,3,0.428571
E3,business_diversity,3,32,0.468135,6.46208,38.0884,4.76,0.146904,0.026026,1,0.333333
E3,business_diversity,4,32,0.623188,6.46208,38.0884,3.70,0.145998,0.025997,1,0.250000
E3,business_diversity,5,32,0.548996,6.46208,38.0884,6.15,0.145462,0.025980,2,0.400000
E3,business_diversity,6,32,0.645593,6.46208,38.0884,8.00,0.145107,0.025969,2,0.333333
E3,business_diversity,7,32,0.763686,6.46208,38.0884,13.10,0.144856,0.025961,2,0.285714
E3,business_facility,3,32,0.488832,20.11,45.7483,4.76,0.048907,0.021700,0,0.000000
E3,business_facility,4,32,0.689840,20.11,45.7483,5.56,0.048807,0.021680,0,0.000000
E3,business_facility,5,32,0.606302,20.11,45.7483,10.77,0.048747,0.021668,1,0.200000
E3,business_facility,6,32,0.580624,26.4836,45.7483,13.33,0.037170,0.021661,1,0.166667
E3,business_facility,7,32,0.596150,31.6926,45.7483,15.48,0.031130,0.021655,1,0.142857
E3,business_coverage,3,33,0.713669,1,15.4214,33.33,0.703704,0.063453,1,0.333333
E3,business_coverage,4,33,0.656863,17.0088,19.9793,39.47,0.057509,0.049120,1,0.250000
E3,business_coverage,5,33,0.654394,17.0088,19.9793,44.44,0.057426,0.049060,2,0.400000
E3,business_coverage,6,33,0.655969,17.0088,19.9793,47.06,0.057371,0.049020,3,0.500000
E3,business_coverage,7,33,0.686142,17.0088,19.9793,48.21,0.057332,0.048991,4,0.571429
E3,business_diversity,3,33,0.698364,4.77509,17.2531,23.33,0.195141,0.056848,0,0.000000
E3,business_diversity,4,33,0.795812,4.77509,25.2337,28.95,0.193540,0.039044,0,0.000000
E3,business_diversity,5,33,0.911628,4.77509,25.2337,37.78,0.192597,0.039006,0,0.000000
E3,business_diversity,6,33,0.882353,4.77509,25.2337,45.10,0.191975,0.038981,1,0.166667
E3,business_diversity,7,33,0.857678,4.77509,25.2337,50.00,0.191534,0.038963,2,0.285714
E3,business_facility,3,33,0.535078,4.77509,25.5658,23.33,0.195141,0.038607,1,0.333333
E3,business_facility,4,33,0.469945,4.77509,25.5658,26.32,0.193540,0.038545,2,0.500000
E3,business_facility,5,33,0.658246,4.77509,25.5658,26.67,0.192597,0.038508,2,0.400000
E3,business_facility,6,33,0.661184,4.77509,25.5658,31.37,0.191975,0.038483,3,0.500000
E3,business_facility,7,33,0.674551,4.77509,25.5658,33.93,0.191534,0.038465,4,0.571429
E3,business_coverage,3,34,0.568813,1.79908,10.6374,19.05,0.459213,0.091093,1,0.333333
E3,business_coverage,4,34,0.660184,1.79908,10.6374,27.78,0.450340,0.090746,1,0.250000
E3,business_coverage,5,34,0.594257,1.79908,10.6374,33.85,0.445248,0.090539,2,0.400000
E3,business_coverage,6,34,0.662162,1.79908,10.6374,37.33,0.441943,0.090402,2,0.333333
E3,business_coverage,7,34,0.646683,1.79908,10.6374,40.48,0.439625,0.090304,3,0.428571
E3,business_diversity,3,34,0.707146,1.79908,15.6334,19.05,0.459213,0.062611,0,0.000000
E3,business_diversity,4,34,0.619231,1.79908,15.6334,29.63,0.450340,0.062448,1,0.250000
E3,business_diversity,5,34,0.649705,1.81967,15.6334,35.38,0.441312,0.062350,1,0.200000
E3,business_diversity,6,34,0.599222,1.81967,15.6334,40.00,0.438064,0.062285,2,0.333333
E3,business_diversity,7,34,0.607588,1.81967,15.6334,42.86,0.435786,0.062239,3,0.428571
E3,business_facility,3,34,0.690041,2.3991,49.0486,0.00,0.361591,0.020250,0,0.000000
E3,business_facility,4,34,0.610867,2.3991,49.0486,14.81,0.356078,0.020233,1,0.250000
E3,business_facility,5,34,0.643092,2.3991,49.0486,23.08,0.352882,0.020222,1,0.200000
E3,business_facility,6,34,0.585366,2.3991,49.0486,29.33,0.350796,0.020216,2,0.333333
E3,business_facility,7,34,0.575500,2.3991,49.0486,33.33,0.349327,0.020211,3,0.428571
E3,business_coverage,3,35,0.545659,7.03504,12.6893,0.00,0.135517,0.076754,0,0.000000
E3,business_coverage,4,35,0.611082,7.03504,13.0383,4.76,0.134746,0.074519,0,0.000000
E3,business_coverage,5,35,0.519608,7.03504,13.0828,12.00,0.134290,0.074135,1,0.200000
E3,business_coverage,6,35,0.640935,7.03504,13.0828,15.79,0.133988,0.074043,1,0.166667
E3,business_coverage,7,35,0.757601,7.03504,13.0828,20.63,0.133773,0.073977,1,0.142857
E3,business_diversity,3,35,0.558847,12.4902,25.3279,12.12,0.077945,0.038965,0,0.000000
E3,business_diversity,4,35,0.501160,12.4902,25.3279,16.67,0.077691,0.038901,0,0.000000
E3,business_diversity,5,35,0.593407,12.4902,25.3279,20.00,0.077540,0.038864,0,0.000000
E3,business_diversity,6,35,0.568627,12.4902,25.3279,24.56,0.077439,0.038838,1,0.166667
E3,business_diversity,7,35,0.705043,12.4902,25.3279,26.98,0.077367,0.038820,1,0.142857
E3,business_facility,3,35,0.512658,4.22508,25.9233,12.12,0.218500,0.038081,1,0.333333
