family,dataset,seed,K,selected_negative,harmful_zero,negative_candidate_observed,eta_sel_old,eta_sel_repaired_diagnostic,ratio,below_old_L
E3,business_facility,49,4,False,False,True,5.27139,5.271393205481762,0.520999,False
E3,business_facility,49,5,False,False,True,9.33691,9.336909560451334,0.485179,False
E3,business_facility,49,6,False,False,True,9.33691,9.336909560451334,0.477563,False
E3,business_facility,49,7,False,False,True,9.33691,9.336909560451334,0.582401,False
E3,business_coverage,50,3,True,False,True,1.0,,0.789412,False
E3,business_coverage,50,4,True,False,True,1.0,,0.68129,True
E3,business_coverage,50,5,True,False,True,1.0,,0.623482,True
E3,business_coverage,50,6,True,False,True,1.0,,0.560886,True
E3,business_coverage,50,7,True,False,True,1.00748,,0.635028,True
E3,business_diversity,50,3,False,False,False,12.84,12.84001248515678,0.66,False
E3,business_diversity,50,4,False,False,True,12.84,12.84001248515678,0.70936,False
E3,business_diversity,50,5,False,False,True,12.84,12.84001248515678,0.774258,False
E3,business_diversity,50,6,False,False,True,12.84,12.84001248515678,0.821577,False
E3,business_diversity,50,7,True,False,True,12.84,,0.821237,False
E3,business_facility,50,3,False,True,True,1.78127,inf,0.66,False
E3,business_facility,50,4,True,True,True,1.78127,,0.56926,False
E3,business_facility,50,5,True,True,True,31.7426,,0.52999,False
E3,business_facility,50,6,True,True,True,31.7426,,0.504132,False
E3,business_facility,50,7,True,True,True,31.7426,,0.502548,False
E3,business_coverage,51,3,False,False,True,3.83734,3.8373374679424903,0.743223,False
E3,business_coverage,51,4,False,False,True,3.83734,3.8373374679424903,0.842365,False
E3,business_coverage,51,5,False,False,True,39.6667,39.666666670605395,0.765283,False
E3,business_coverage,51,6,True,False,True,39.6667,,0.675723,False
E3,business_coverage,51,7,True,False,True,39.6667,,0.630137,False
E3,business_diversity,51,3,False,False,False,18.2088,18.208782629953507,0.606795,False
E3,business_diversity,51,4,False,False,False,18.2088,18.208782629953507,0.742835,False
E3,business_diversity,51,5,False,False,True,18.2088,18.208782629953507,0.701178,False
E3,business_diversity,51,6,True,False,True,18.2088,,0.646942,False
E3,business_diversity,51,7,True,False,True,18.2088,,0.598425,False
E3,business_facility,51,3,False,False,False,1.48481,1.4848066297142124,0.884095,False
E3,business_facility,51,4,False,False,True,1.48481,1.4848066297142124,0.959311,False
E3,business_facility,51,5,False,False,True,147.579,147.57937882124475,0.869432,False
E3,business_facility,51,6,False,False,True,147.579,147.57937882124475,0.877016,False
E3,business_facility,51,7,True,False,True,147.579,,0.789272,False
E3,business_coverage,52,3,False,False,False,2.09387,2.093868820345181,0.816572,False
E3,business_coverage,52,4,False,False,False,2.09387,2.093868820345181,0.847619,False
E3,business_coverage,52,5,False,False,True,2.09387,2.093868820345181,0.898119,False
E3,business_coverage,52,6,False,False,True,2.09387,2.093868820345181,0.902668,False
E3,business_coverage,52,7,True,False,True,2.09387,,0.818571,False
E3,business_diversity,52,3,False,False,False,8.37858,8.378575873574317,0.602664,False
E3,business_diversity,52,4,False,False,False,8.37858,8.378575873574317,0.560064,False
E3,business_diversity,52,5,False,False,False,8.37858,8.378575873574317,0.624102,False
E3,business_diversity,52,6,False,False,False,8.37858,8.378575873574317,0.596077,False
E3,business_diversity,52,7,False,False,True,8.37858,8.378575873574317,0.580733,False
E3,business_facility,52,3,False,False,False,2.36912,2.3691185611445964,0.675723,False
E3,business_facility,52,4,False,False,False,2.36912,2.3691185611445964,0.753439,False
E3,business_facility,52,5,False,False,False,12.1376,12.137566141464374,0.679651,False
E3,business_facility,52,6,False,False,True,13.9038,13.903847536709952,0.634523,False
E3,business_facility,52,7,False,False,True,13.9038,13.903847536709952,0.664302,False
E3,business_coverage,53,3,True,False,True,1.0,,0.780385,False
E3,business_coverage,53,4,True,False,True,1.0,,0.690196,False
E3,business_coverage,53,5,True,False,True,1.0,,0.786847,False
E3,business_coverage,53,6,True,False,True,1.0,,0.773719,False
E3,business_coverage,53,7,True,False,True,1.0,,0.88685,False
E3,business_diversity,53,3,False,False,True,7.14438,7.144377546402956,0.76853,False
E3,business_diversity,53,4,True,False,True,7.14438,,0.687225,False
E3,business_diversity,53,5,True,False,True,7.14438,,0.68596,False
E3,business_diversity,53,6,True,False,True,7.14438,,0.83899,False
E3,business_diversity,53,7,True,False,True,7.14438,,1.0,False
E3,business_facility,53,3,True,False,True,7.15034,,0.619602,False
E3,business_facility,53,4,True,False,True,7.15034,,0.743119,False
E3,business_facility,53,5,True,False,True,7.15034,,0.884684,False
E3,business_facility,53,6,True,False,True,7.15034,,0.835208,False
E3,business_facility,53,7,True,False,True,7.15034,,0.849661,False
E3,business_coverage,54,3,False,False,True,1.72535,1.7253491324183305,0.776058,False
E3,business_coverage,54,4,False,False,True,1.72535,1.7253491324183305,0.805942,False
E3,business_coverage,54,5,False,False,True,1.72535,1.7253491324183305,0.819277,False
E3,business_coverage,54,6,True,False,True,1.72535,,0.778678,False
E3,business_coverage,54,7,True,False,True,1.72535,,0.784316,False
E3,business_diversity,54,3,True,False,True,2.90151,,0.567492,False
E3,business_diversity,54,4,True,False,True,3.73174,,0.541353,False
E3,business_diversity,54,5,True,False,True,3.73174,,0.50237,False
E3,business_diversity,54,6,True,False,True,3.73174,,0.492857,False
E3,business_diversity,54,7,True,False,True,3.73174,,0.595785,False
E3,business_facility,54,3,True,False,True,2.90151,,0.567492,False
E3,business_facility,54,4,True,False,True,2.90151,,0.617236,False
E3,business_facility,54,5,True,False,True,11.7184,,0.588235,False
E3,business_facility,54,6,True,False,True,11.7184,,0.711194,False
E3,business_facility,54,7,True,False,True,11.7184,,0.819876,False
E3,business_coverage,55,3,False,False,True,1.02545,1.0254524889011145,1.0,False
E3,business_coverage,55,4,True,False,True,1.02545,,0.814247,False
E3,business_coverage,55,5,True,False,True,1.02545,,0.751825,False
E3,business_coverage,55,6,True,False,True,1.02545,,0.688608,False
E3,business_coverage,55,7,True,False,True,1.02545,,0.742228,False
E3,business_diversity,55,3,False,False,True,10.2475,10.247508018096193,0.568032,False
E3,business_diversity,55,4,False,False,True,10.2475,10.247508018096193,0.642433,False
E3,business_diversity,55,5,False,False,True,61.2857,61.285714293860565,0.603995,False
E3,business_diversity,55,6,False,False,True,61.2857,61.285714293860565,0.700906,False
E3,business_diversity,55,7,False,False,True,61.2857,61.285714293860565,0.749637,False
E3,business_facility,55,3,False,False,False,7.70391,7.703908188771027,0.568032,False
E3,business_facility,55,4,False,False,True,7.70391,7.703908188771027,0.557292,False
E3,business_facility,55,5,False,False,True,7.70391,7.703908188771027,0.699536,False
E3,business_facility,55,6,True,False,True,7.70391,,0.634286,False
E3,business_facility,55,7,True,False,True,7.70391,,0.692866,False
E3,business_coverage,56,3,False,False,True,6.18293,6.182926829322524,0.65062,False
E3,business_coverage,56,4,False,False,True,6.18293,6.182926829322524,0.702504,False
E3,business_coverage,56,5,False,False,True,63.0072,63.007246392341315,0.634088,False
E3,business_coverage,56,6,True,False,True,63.0072,,0.5625,False
E3,business_coverage,56,7,True,False,True,63.0072,,0.545521,False
E3,business_diversity,56,3,True,False,True,47.0856,,0.525346,False
E3,business_diversity,56,4,True,False,True,47.0856,,0.650368,False
E3,business_diversity,56,5,True,False,True,47.0856,,0.590736,False
E3,business_diversity,56,6,True,False,True,47.0856,,0.52459,False
E3,business_diversity,56,7,True,False,True,47.0856,,0.533675,False
E3,business_facility,56,3,False,False,True,4.34337,4.343372789315984,0.663978,False
E3,business_facility,56,4,True,False,True,4.34337,,0.569557,False
E3,business_facility,56,5,True,False,True,7.93756,,0.529896,False
E3,business_facility,56,6,True,False,True,7.93756,,0.46087,False
E3,business_facility,56,7,True,False,True,26.7841,,0.476771,False
E3,business_coverage,57,3,False,False,False,1.8638,1.8637992824267222,0.799373,False
E3,business_coverage,57,4,False,False,False,1.8638,1.8637992824267222,0.819097,False
E3,business_coverage,57,5,False,False,True,1.8638,1.8637992824267222,0.839085,False
E3,business_coverage,57,6,False,False,True,1.8638,1.8637992824267222,0.869936,False
E3,business_coverage,57,7,False,False,True,1.8638,1.8637992824267222,0.866296,False
E3,business_diversity,57,3,False,False,False,5.34515,5.3451523532154095,0.558209,False
E3,business_diversity,57,4,False,False,False,5.34515,5.3451523532154095,0.527434,False
E3,business_diversity,57,5,False,False,False,5.34515,5.3451523532154095,0.627622,False
E3,business_diversity,57,6,False,False,False,5.34515,5.3451523532154095,0.610428,False
E3,business_diversity,57,7,False,False,True,5.34515,5.3451523532154095,0.649804,False
E3,business_facility,57,3,False,False,False,2.00674,2.006741933859,0.777474,False
E3,business_facility,57,4,False,False,False,2.07165,2.0716454338956396,0.75094,False
E3,business_facility,57,5,False,False,True,9.60783,9.607831835593625,0.679763,False
E3,business_facility,57,6,True,False,True,9.60783,,0.615637,False
E3,business_facility,57,7,True,False,True,9.60783,,0.573701,False
E3,business_coverage,58,3,False,False,True,1.0,1.0,1.0,False
E3,business_coverage,58,4,False,False,True,1.08559,1.085588420324734,0.989299,False
E3,business_coverage,58,5,False,False,True,1.08559,1.085588420324734,1.0,False
E3,business_coverage,58,6,True,False,True,1.08559,,0.947566,False
E3,business_coverage,58,7,True,False,True,1.08559,,0.942446,False
E3,business_diversity,58,3,False,False,True,6.51,6.509999999543429,0.738525,False
E3,business_diversity,58,4,False,False,True,6.51,6.509999999543429,0.813083,False
E3,business_diversity,58,5,False,False,True,6.51,6.509999999543429,0.880342,False
E3,business_diversity,58,6,True,False,True,6.51,,0.843989,False
E3,business_diversity,58,7,True,False,True,6.51,,0.812049,False
E3,business_facility,58,3,False,False,True,18.4656,18.46558266183081,0.534431,False
E3,business_facility,58,4,False,False,True,18.4656,18.46558266183081,0.475838,False
E3,business_facility,58,5,True,False,True,18.4656,,0.427807,False
E3,business_facility,58,6,True,False,True,18.4656,,0.447622,False
E3,business_facility,58,7,True,False,True,18.4656,,0.481545,False
E3,business_coverage,59,3,False,False,True,4.52782,4.5278185228647665,0.794124,False
E3,business_coverage,59,4,False,False,True,13.3071,13.307086613152165,0.702718,False
E3,business_coverage,59,5,False,False,True,13.3071,13.307086613152165,0.775161,False
E3,business_coverage,59,6,False,False,True,13.3071,13.307086613152165,0.8,False
E3,business_coverage,59,7,True,False,True,13.3071,,0.77664,False
E3,business_diversity,59,3,False,False,True,1037.89,1037.8947370899546,0.522088,False
E3,business_diversity,59,4,False,False,True,1037.89,1037.8947370899546,0.675414,False
E3,business_diversity,59,5,True,False,True,1037.89,,0.578286,False
E3,business_diversity,59,6,True,False,True,1037.89,,0.544118,False
E3,business_diversity,59,7,True,False,True,1037.89,,0.657966,False
E3,business_facility,59,3,False,False,True,5.21327,5.2132681881285645,0.574058,False
E3,business_facility,59,4,True,False,True,5.21327,,0.498142,False
E3,business_facility,59,5,True,False,True,35.4049,,0.455868,False
E3,business_facility,59,6,True,False,True,35.4049,,0.421875,False
E3,business_facility,59,7,True,False,True,35.4049,,0.40876,False
E3,business_coverage,60,3,True,False,True,2.97279,,0.469634,False
E3,business_coverage,60,4,True,False,True,2.97279,,0.597222,False
E3,business_coverage,60,5,True,False,True,2.97279,,0.570489,False
E3,business_coverage,60,6,True,False,True,2.97279,,0.738201,False
E3,business_coverage,60,7,True,False,True,2.97279,,0.749038,False
E3,business_diversity,60,3,False,False,True,2.97279,2.9727891166207967,0.724879,False
E3,business_diversity,60,4,True,False,True,2.97279,,0.646617,False
E3,business_diversity,60,5,True,False,True,2.97279,,0.788642,False
E3,business_diversity,60,6,True,False,True,2.97279,,0.925466,False
E3,business_diversity,60,7,True,False,True,2.97279,,0.931818,False
E3,business_facility,60,3,False,False,True,2.97279,2.9727891166207967,0.718764,False
E3,business_facility,60,4,True,False,True,2.97279,,0.597222,False
E3,business_facility,60,5,True,False,True,2.97279,,0.557523,False
E3,business_facility,60,6,True,False,True,2.97279,,0.579664,False
E3,business_facility,60,7,True,False,True,2.97279,,0.749038,False
E3,business_coverage,61,3,True,False,True,4.40689,,0.597762,False
E3,business_coverage,61,4,True,False,True,4.40689,,0.507576,False
E3,business_coverage,61,5,True,False,True,4.40689,,0.560345,False
E3,business_coverage,61,6,True,False,True,4.40689,,0.672208,False
E3,business_coverage,61,7,True,False,True,4.40689,,0.670883,False
E3,business_diversity,61,3,False,False,False,1075.87,1075.8716417663582,0.597762,False
E3,business_diversity,61,4,False,False,True,1075.87,1075.8716417663582,0.595238,False
E3,business_diversity,61,5,False,False,True,1075.87,1075.8716417663582,0.698929,False
E3,business_diversity,61,6,False,False,True,1075.87,1075.8716417663582,0.813725,False
E3,business_diversity,61,7,True,False,True,1075.87,,0.797619,False
E3,business_facility,61,3,True,False,True,2.26316,,0.597762,False
E3,business_facility,61,4,True,False,True,40.0,,0.55,False
E3,business_facility,61,5,True,False,True,40.0,,0.559684,False
E3,business_facility,61,6,True,False,True,40.0,,0.565185,False
E3,business_facility,61,7,True,False,True,40.0,,0.563317,False
E3,business_coverage,62,3,False,False,True,2.75121,2.7512065644372523,0.746188,False
E3,business_coverage,62,4,False,False,True,2.75121,2.7512065644372523,0.770424,False
E3,business_coverage,62,5,True,False,True,2.75121,,0.663447,False
E3,business_coverage,62,6,True,False,True,2.75121,,0.639149,False
E3,business_coverage,62,7,True,False,True,2.75121,,0.619329,False
E3,business_diversity,62,3,False,False,False,11.3544,11.354392206445473,0.373333,False
E3,business_diversity,62,4,False,False,False,11.3544,11.354392206445473,0.526754,False
E3,business_diversity,62,5,False,False,True,11.3544,11.354392206445473,0.598007,False
E3,business_diversity,62,6,False,False,True,11.3544,11.354392206445473,0.67854,False
E3,business_diversity,62,7,False,False,True,11.3544,11.354392206445473,0.767785,False
E3,business_facility,62,3,False,False,False,2.37559,2.3755918116497745,0.600943,False
E3,business_facility,62,4,False,False,True,9.59215,9.592150167997143,0.54444,False
E3,business_facility,62,5,True,False,True,9.59215,,0.505303,False
E3,business_facility,62,6,True,False,True,9.59215,,0.61971,False
E3,business_facility,62,7,True,False,True,9.59215,,0.610187,False
E3,business_coverage,63,3,False,False,False,4.66208,4.662080712540925,0.641711,False
E3,business_coverage,63,4,True,False,True,4.66208,,0.56052,False
E3,business_coverage,63,5,True,False,True,4.66208,,0.637228,False
E3,business_coverage,63,6,True,False,True,4.66208,,0.578125,False
E3,business_coverage,63,7,True,False,True,4.66208,,0.56646,False
E3,business_diversity,63,3,True,False,True,11.9707,,0.488166,False
E3,business_diversity,63,4,True,False,True,11.9707,,0.507319,False
E3,business_diversity,63,5,True,False,True,11.9707,,0.474971,False
E3,business_diversity,63,6,True,False,True,11.9707,,0.550847,False
E3,business_diversity,63,7,True,False,True,11.9707,,0.544777,False
E3,business_facility,63,3,False,False,True,34.9493,34.949258392977654,0.581081,False
E3,business_facility,63,4,True,False,True,34.9493,,0.512522,False
E3,business_facility,63,5,True,False,True,34.9493,,0.479626,False
E3,business_facility,63,6,True,False,True,34.9493,,0.453441,False
E3,business_facility,63,7,True,False,True,34.9493,,0.451948,False
E3,business_coverage,64,3,False,False,True,1.50572,1.505722408288193,0.927848,False
E3,business_coverage,64,4,True,False,True,1.50572,,0.831769,False
E3,business_coverage,64,5,True,False,True,1.50572,,0.886111,False
E3,business_coverage,64,6,True,False,True,1.50572,,0.804141,False
E3,business_coverage,64,7,True,False,True,1.50572,,0.797541,False
E3,business_diversity,64,3,False,False,False,29.7192,29.719246364013813,0.531593,False
E3,business_diversity,64,4,False,False,False,29.7192,29.719246364013813,0.745308,False
E3,business_diversity,64,5,True,False,True,29.7192,,0.67689,False
E3,business_diversity,64,6,True,False,True,29.7192,,0.652308,False
E3,business_diversity,64,7,True,False,True,29.7192,,0.714795,False
E3,business_facility,64,3,False,False,False,5.8885,5.888501649779446,0.827745,False
E3,business_facility,64,4,False,False,True,105.824,105.82424491509836,0.745308,False
E3,business_facility,64,5,False,False,True,105.824,105.82424491509836,0.701636,False
E3,business_facility,64,6,True,False,True,105.824,,0.661276,False
E3,business_facility,64,7,True,False,True,105.824,,0.670873,False
E3,business_coverage,65,3,False,False,False,4.64054,4.640538033783348,0.802847,False
E3,business_coverage,65,4,False,False,True,12.7887,12.788680308625546,0.710496,False
E3,business_coverage,65,5,False,False,True,12.7887,12.788680308625546,0.68207,False
E3,business_coverage,65,6,True,False,True,12.7887,,0.618267,False
E3,business_coverage,65,7,True,False,True,12.7887,,0.684783,False
E3,business_diversity,65,3,False,False,False,2.78523,2.785228377099116,0.61139,False
E3,business_diversity,65,4,False,False,True,2.78523,2.785228377099116,0.732714,False
E3,business_diversity,65,5,False,False,True,2.78523,2.785228377099116,0.796519,False
E3,business_diversity,65,6,False,False,True,18.6374,18.637388590831932,0.772362,False
E3,business_diversity,65,7,True,False,True,18.6374,,0.715361,False
E3,business_facility,65,3,False,False,False,5.01258,5.012583237473208,0.460205,False
E3,business_facility,65,4,False,False,False,5.01258,5.012583237473208,0.489698,False
E3,business_facility,65,5,False,False,True,5.01258,5.012583237473208,0.515682,False
E3,business_facility,65,6,False,False,True,5.01258,5.012583237473208,0.615743,False
E3,business_facility,65,7,True,False,True,5.01258,,0.595337,False
E3,business_coverage,66,3,True,False,True,13.6327,,0.48377,False
E3,business_coverage,66,4,True,False,True,13.6327,,0.619423,False
E3,business_coverage,66,5,True,False,True,13.6327,,0.558865,False
E3,business_coverage,66,6,True,False,True,13.6327,,0.508402,False
E3,business_coverage,66,7,True,False,True,13.6327,,0.575172,False
E3,business_diversity,66,3,True,False,True,1.61968,,0.682616,False
E3,business_diversity,66,4,True,False,True,1.61968,,0.588615,False
E3,business_diversity,66,5,True,False,True,1.61968,,0.526296,False
E3,business_diversity,66,6,True,False,True,1.61968,,0.601435,False
E3,business_diversity,66,7,True,False,True,17.2726,,0.617496,False
E3,business_facility,66,3,False,False,True,17.7391,17.739130438773913,0.703947,False
E3,business_facility,66,4,True,False,True,17.7391,,0.584802,False
E3,business_facility,66,5,True,False,True,17.7391,,0.537832,False
E3,business_facility,66,6,True,False,True,17.7391,,0.473356,False
E3,business_facility,66,7,True,False,True,17.7391,,0.56946,False
E3,business_coverage,67,3,False,False,False,2.36667,2.3666666668086664,0.608941,False
E3,business_coverage,67,4,False,False,True,2.36667,2.3666666668086664,0.7085,False
E3,business_coverage,67,5,False,False,True,2.36667,2.3666666668086664,0.748717,False
E3,business_coverage,67,6,True,False,True,2.36667,,0.633205,False
E3,business_coverage,67,7,True,False,True,2.36667,,0.622981,False
E3,business_diversity,67,3,True,False,True,1.17988,,0.676208,False
E3,business_diversity,67,4,True,False,True,12.6088,,0.595238,False
E3,business_diversity,67,5,True,False,True,12.6088,,0.561968,False
E3,business_diversity,67,6,True,False,True,12.6088,,0.623932,False
E3,business_diversity,67,7,True,False,True,12.6088,,0.689597,False
E3,business_facility,67,3,True,False,True,3.3481,,0.507692,False
E3,business_facility,67,4,True,False,True,4.93771,,0.478719,False
E3,business_facility,67,5,True,False,True,4.93771,,0.561968,False
E3,business_facility,67,6,True,False,True,4.93771,,0.626087,False
E3,business_facility,67,7,True,False,True,14.7791,,0.651091,False
E3,business_coverage,68,3,True,False,True,1.35553,,0.80038,False
E3,business_coverage,68,4,True,False,True,1.35553,,0.717499,False
E3,business_coverage,68,5,True,False,True,1.35553,,0.636507,False
E3,business_coverage,68,6,True,False,True,1.35553,,0.583893,False
E3,business_coverage,68,7,True,False,True,1.35553,,0.584429,False
E3,business_diversity,68,3,False,False,True,2.62082,2.6208178439328638,0.771631,False
E3,business_diversity,68,4,False,False,True,2.62082,2.6208178439328638,0.973704,False
E3,business_diversity,68,5,False,False,True,2.62082,2.6208178439328638,1.0,False
E3,business_diversity,68,6,True,False,True,2.62082,,0.953063,False
E3,business_diversity,68,7,True,False,True,2.62082,,0.853828,False
E3,business_facility,68,3,False,False,True,2.55719,2.5571884532204803,0.79791,False
E3,business_facility,68,4,True,False,True,2.55719,,0.701134,False
E3,business_facility,68,5,True,False,True,2.55719,,0.659602,False
E3,business_facility,68,6,True,False,True,2.55719,,0.609803,False
E3,business_facility,68,7,True,False,True,2.55719,,0.60758,False
E3,business_coverage,69,3,False,False,False,4.97513,4.975127834497375,0.786822,False
E3,business_coverage,69,4,False,False,False,4.97513,4.975127834497375,0.85576,False
E3,business_coverage,69,5,False,False,True,4.97513,4.975127834497375,0.794621,False
E3,business_coverage,69,6,False,False,True,4.97513,4.975127834497375,0.805376,False
E3,business_coverage,69,7,False,False,True,4.97513,4.975127834497375,0.829091,False
E3,business_diversity,69,3,False,False,False,2.05054,2.050538526191335,0.882653,False
E3,business_diversity,69,4,False,False,True,2.05054,2.050538526191335,0.910367,False
E3,business_diversity,69,5,False,False,True,3.63974,3.639739134725341,0.835476,False
E3,business_diversity,69,6,False,False,True,3.63974,3.639739134725341,0.864646,False
E3,business_diversity,69,7,False,False,True,3.63974,3.639739134725341,0.863119,False
E3,business_facility,69,3,False,False,False,2.05054,2.050538526191335,0.882653,False
E3,business_facility,69,4,False,False,True,7.40019,7.400194978812375,0.761456,False
E3,business_facility,69,5,False,False,True,7.40019,7.400194978812375,0.81164,False
E3,business_facility,69,6,True,False,True,7.40019,,0.719278,False
E3,business_facility,69,7,True,False,True,7.40019,,0.752,False
E3,business_coverage,70,3,False,False,True,156.625,156.62499993776254,0.762606,False
E3,business_coverage,70,4,False,False,True,156.625,156.62499993776254,0.808889,False
E3,business_coverage,70,5,True,False,True,156.625,,0.761808,False
E3,business_coverage,70,6,True,False,True,156.625,,0.747046,False
E3,business_coverage,70,7,True,False,True,156.625,,0.778802,False
E3,business_diversity,70,3,False,False,True,4.88613,4.886128364017539,0.591329,False
E3,business_diversity,70,4,False,False,True,4.88613,4.886128364017539,0.587678,False
E3,business_diversity,70,5,False,False,True,4.88613,4.886128364017539,0.709969,False
E3,business_diversity,70,6,True,False,True,4.88613,,0.733785,False
E3,business_diversity,70,7,True,False,True,4.88613,,0.866667,False
E3,business_facility,70,3,False,False,True,4.88613,4.886128364017539,0.791983,False
E3,business_facility,70,4,False,False,True,4.88613,4.886128364017539,0.852941,False
E3,business_facility,70,5,False,False,True,4.88613,4.886128364017539,0.930556,False
E3,business_facility,70,6,True,False,True,4.88613,,0.934498,False
E3,business_facility,70,7,True,False,True,4.88613,,0.936,False
E3,business_coverage,71,3,True,False,True,1.0,,0.725686,False
E3,business_coverage,71,4,True,False,True,1.0,,0.62069,True
E3,business_coverage,71,5,True,False,True,1.0,,0.590201,True
E3,business_coverage,71,6,True,False,True,1.0,,0.61684,True
E3,business_coverage,71,7,True,False,True,1.0,,0.738221,False
E3,business_diversity,71,3,False,False,True,5.54416,5.544159545313867,0.704696,False
E3,business_diversity,71,4,True,False,True,5.54416,,0.6,False
E3,business_diversity,71,5,True,False,True,5.54416,,0.610079,False
E3,business_diversity,71,6,True,False,True,5.54416,,0.579224,False
E3,business_diversity,71,7,True,False,True,5.54416,,0.755102,False
E3,business_facility,71,3,False,False,True,11.8039,11.803921569634255,0.720751,False
E3,business_facility,71,4,True,False,True,11.8039,,0.631579,False
E3,business_facility,71,5,True,False,True,11.8039,,0.563317,False
E3,business_facility,71,6,True,False,True,11.8039,,0.716019,False
E3,business_facility,71,7,True,False,True,11.8039,,0.710809,False
E3,business_coverage,72,3,False,False,True,6.52088,6.52087911947726,0.768815,False
E3,business_coverage,72,4,True,False,True,6.52088,,0.662217,False
E3,business_coverage,72,5,True,False,True,6.52088,,0.744849,False
E3,business_coverage,72,6,True,False,True,6.52088,,0.678832,False
E3,business_coverage,72,7,True,False,True,6.52088,,0.658783,False
E3,business_diversity,72,3,False,False,True,12.7535,12.753539998294148,0.739601,False
E3,business_diversity,72,4,False,False,True,12.7535,12.753539998294148,0.778221,False
E3,business_diversity,72,5,True,False,True,12.7535,,0.654891,False
E3,business_diversity,72,6,True,False,True,12.7535,,0.591093,False
E3,business_diversity,72,7,True,False,True,12.7535,,0.712067,False
E3,business_facility,72,3,False,False,True,8.99444,8.994443588410041,0.5566,False
E3,business_facility,72,4,False,False,True,16.9393,16.93925233222259,0.499456,False
E3,business_facility,72,5,False,False,True,22.9016,22.901565295289128,0.463917,False
E3,business_facility,72,6,True,False,True,22.9016,,0.417021,False
E3,business_facility,72,7,True,False,True,22.9016,,0.50969,False
E3,business_coverage,73,3,False,False,True,21.8699,21.869905085969357,0.645622,False
E3,business_coverage,73,4,False,False,True,21.8699,21.869905085969357,0.687844,False
E3,business_coverage,73,5,True,False,True,21.8699,,0.58871,False
E3,business_coverage,73,6,True,False,True,21.8699,,0.671358,False
E3,business_coverage,73,7,True,False,True,21.8699,,0.681901,False
E3,business_diversity,73,3,False,False,False,38.8869,38.88690476532586,0.459353,False
E3,business_diversity,73,4,False,False,False,38.8869,38.88690476532586,0.442815,False
E3,business_diversity,73,5,False,False,True,38.8869,38.88690476532586,0.517766,False
E3,business_diversity,73,6,True,False,True,38.8869,,0.488449,False
E3,business_diversity,73,7,True,False,True,38.8869,,0.58696,False
E3,business_facility,73,3,False,False,False,256.336,256.33566426479376,0.456446,False
E3,business_facility,73,4,False,False,False,256.336,256.33566426479376,0.695614,False
E3,business_facility,73,5,True,False,True,256.336,,0.588785,False
E3,business_facility,73,6,True,False,True,256.336,,0.596605,False
E3,business_facility,73,7,True,False,True,256.336,,0.609451,False
E3,business_coverage,74,3,True,False,True,1.0,,0.787128,False
E3,business_coverage,74,4,True,False,True,1.0,,0.652465,True
E3,business_coverage,74,5,True,False,True,1.0,,0.603448,True
E3,business_coverage,74,6,True,False,True,1.0,,0.712161,False
E3,business_coverage,74,7,True,False,True,1.0,,0.700764,False
E3,business_diversity,74,3,False,False,False,14.3671,14.36712576787667,0.377965,False
E3,business_diversity,74,4,False,False,False,14.3671,14.36712576787667,0.51683,False
E3,business_diversity,74,5,False,False,True,14.3671,14.36712576787667,0.638095,False
E3,business_diversity,74,6,True,False,True,14.3671,,0.64178,False
E3,business_diversity,74,7,True,False,True,14.3671,,0.763527,False
E3,business_facility,74,3,False,False,False,8.68992,8.689923391161804,0.426403,False
E3,business_facility,74,4,True,False,True,8.68992,,0.370507,False
E3,business_facility,74,5,True,False,True,10.3288,,0.360976,False
E3,business_facility,74,6,True,False,True,10.3288,,0.399421,False
E3,business_facility,74,7,True,False,True,10.3288,,0.438953,False
E3,business_coverage,75,3,False,False,True,23.8661,23.86607142483592,0.722158,False
E3,business_coverage,75,4,True,False,True,23.8661,,0.614525,False
E3,business_coverage,75,5,True,False,True,23.8661,,0.625926,False
E3,business_coverage,75,6,True,False,True,23.8661,,0.63129,False
E3,business_coverage,75,7,True,False,True,23.8661,,0.700394,False
E3,business_diversity,75,3,False,False,True,5.16999,5.169992766303663,0.742209,False
E3,business_diversity,75,4,True,False,True,5.16999,,0.648649,False
E3,business_diversity,75,5,True,False,True,5.16999,,0.836994,False
E3,business_diversity,75,6,True,False,True,5.16999,,0.942708,False
E3,business_diversity,75,7,True,False,True,5.16999,,0.939535,False
E3,business_facility,75,3,True,False,True,1.58036,,0.679679,False
E3,business_facility,75,4,True,False,True,1.58036,,0.601307,False
E3,business_facility,75,5,True,False,True,1.58036,,0.587555,False
E3,business_facility,75,6,True,False,True,1.58036,,0.553111,False
E3,business_facility,75,7,True,False,True,1.58036,,0.592703,False
E3,business_coverage,76,3,True,False,True,1.0,,0.808108,False
E3,business_coverage,76,4,True,False,True,1.15328,,0.839609,False
E3,business_coverage,76,5,True,False,True,1.15328,,0.875136,False
E3,business_coverage,76,6,True,False,True,1.15328,,0.88172,False
E3,business_coverage,76,7,True,False,True,1.15328,,0.836037,False
E3,business_diversity,76,3,False,False,True,11.7499,11.749870799085247,0.730049,False
E3,business_diversity,76,4,False,False,True,11.7499,11.749870799085247,0.681887,False
E3,business_diversity,76,5,True,False,True,11.7499,,0.595732,False
E3,business_diversity,76,6,True,False,True,11.7499,,0.67658,False
E3,business_diversity,76,7,True,False,True,11.7499,,0.723776,False
