dataset,split,K,eta_u_path,eta_o_path,eta_path,ratio,LK_bound,frac_nonpos_d,frac_nonpos_dt,frac_direction_violation,n_pairs,n_valid_pairs
breast_cancer,19,3,7.98245614035093,2.5054945054944886,19.999999999999996,0.9636363636363636,0.04917129629629646,0.6206896551724138,0.45977011494252873,0.2413793103448276,87,27
breast_cancer,19,4,7.98245614035093,2.5054945054944886,19.999999999999996,0.9541284403669724,0.049070288085937275,0.6491228070175439,0.5789473684210527,0.2543859649122807,114,27
breast_cancer,19,5,7.98245614035093,2.5054945054944886,19.999999999999996,0.9907407407407408,0.04900995010000009,0.6214285714285714,0.6571428571428571,0.3,140,27
breast_cancer,19,6,7.98245614035093,2.5054945054944886,19.999999999999996,0.9816513761467891,0.04896983531023591,0.6666666666666666,0.6909090909090909,0.2787878787878788,165,27
breast_cancer,19,7,7.98245614035093,2.5054945054944886,19.999999999999996,0.9727272727272728,0.04894123581227394,0.7037037037037037,0.7195767195767195,0.24338624338624337,189,27
breast_cancer,20,1,1.140350877192983,2.1609890109890113,2.4642857142857157,0.9615384615384616,0.40579710144927517,0.43333333333333335,0.4,0.1,30,16
breast_cancer,20,2,9.978070175439141,3.0065934065933866,30.00000000000144,0.963302752293578,0.03305555555555395,0.3220338983050847,0.3389830508474576,0.15254237288135594,59,35
breast_cancer,20,3,9.978070175439141,3.0065934065933866,30.00000000000144,0.9724770642201835,0.03296433470507398,0.4827586206896552,0.3333333333333333,0.2413793103448276,87,40
breast_cancer,20,4,9.978070175439141,3.0065934065933866,30.00000000000144,0.9727272727272728,0.03291897665894916,0.5526315789473685,0.47368421052631576,0.22807017543859648,114,41
breast_cancer,20,5,9.978070175439141,3.0065934065933866,30.00000000000144,0.9369369369369368,0.032891841988475945,0.6142857142857143,0.5571428571428572,0.22142857142857142,140,41
breast_cancer,20,6,9.978070175439141,3.0065934065933866,30.00000000000144,0.9363636363636364,0.0328737854683937,0.5878787878787879,0.6,0.2606060606060606,165,44
breast_cancer,20,7,9.978070175439141,3.0065934065933866,30.00000000000144,0.9189189189189189,0.03286090420135557,0.6031746031746031,0.6507936507936508,0.26455026455026454,189,44
breast_cancer,21,1,5.9868421052630465,1.318681318681318,7.894736842105112,0.980952380952381,0.12666666666666915,0.36666666666666664,0.43333333333333335,0.1,30,16
breast_cancer,21,2,7.982456140350074,6.764835164835243,53.99999999999519,0.9629629629629629,0.018432784636490007,0.4406779661016949,0.3050847457627119,0.15254237288135594,59,29
breast_cancer,21,3,15.96491228070181,6.764835164835243,108.00000000000162,0.963963963963964,0.009230710699776323,0.41379310344827586,0.3218390804597701,0.16091954022988506,87,42
breast_cancer,21,4,15.96491228070181,6.764835164835243,108.00000000000162,0.9553571428571429,0.009227158639300681,0.5350877192982456,0.47368421052631576,0.14035087719298245,114,42
breast_cancer,21,5,15.96491228070181,6.764835164835243,108.00000000000162,0.9642857142857143,0.009225029154245501,0.5857142857142857,0.5714285714285714,0.15,140,42
breast_cancer,21,6,15.96491228070181,6.764835164835243,108.00000000000162,0.9292035398230089,0.009223610226378298,0.6484848484848484,0.6242424242424243,0.1393939393939394,165,42
breast_cancer,21,7,15.96491228070181,6.764835164835243,108.00000000000162,0.9285714285714286,0.009222597063188065,0.6666666666666666,0.671957671957672,0.14814814814814814,189,42
breast_cancer,22,1,1.3304093567251476,15.283516483516445,20.333333333333304,1.0,0.049180327868852514,0.36666666666666664,0.36666666666666664,0.13333333333333333,30,17
breast_cancer,22,2,3.991228070175422,15.283516483516445,60.999999999999595,0.9619047619047619,0.016326256382692805,0.5084745762711864,0.3728813559322034,0.22033898305084745,59,26
breast_cancer,22,3,7.98245614035093,15.283516483516445,122.0000000000005,0.9449541284403671,0.008174346294607449,0.5977011494252874,0.5172413793103449,0.19540229885057472,87,29
breast_cancer,22,4,7.98245614035093,15.283516483516445,122.0000000000005,0.9090909090909091,0.008171560872926253,0.6666666666666666,0.6140350877192983,0.18421052631578946,114,29
breast_cancer,22,5,7.98245614035093,15.283516483516445,122.0000000000005,0.9009009009009008,0.00816989083582298,0.65,0.6857142857142857,0.22857142857142856,140,29
breast_cancer,22,6,7.98245614035093,15.283516483516445,122.0000000000005,0.9099099099099098,0.008168777983862618,0.5818181818181818,0.7272727272727273,0.3090909090909091,165,30
breast_cancer,22,7,7.98245614035093,15.283516483516445,122.0000000000005,0.9181818181818182,0.008167983337332596,0.5714285714285714,0.7566137566137566,0.328042328042328,189,30
breast_cancer,23,1,1.596491228070177,1.440659340659342,2.3000000000000043,0.8942307692307693,0.43478260869565144,0.4,0.3333333333333333,0.2,30,16
